0.122876,0.0669982,0,0,0.0443261,0.0986373,0.000176208,0,0.0150952,0.0152909,0,0,0,0,0,0,0.0907275,0.00757694,0,0,0.0155455,0.0643355,0.00319132,3.91573E-005,0.00497298,0.0459511,0.000489467,0.000156629,0,0,0,0,0,1.95787E-005,0,0,1.95787E-005,0.0284086,0.000743989,0,0,0.0070679,0.0311105,0.00992638,0,0,0.0218106,0.00187955,0,0,0,0,0,0.000509045,0.000763568,0,0,0,0.0733221,0.000274101,0,0,0.15334,0.0744185,9
0.0096549,0.00475659,0,0,0,0.00144381,0,0,0,0,0,0,0,0,0,0,0.00915887,0.000938917,0,0,0.0295139,0.116452,0.000434028,0,0,0.00100978,0.00187783,0,0,0,0,0,0,0,0,0,0.00193984,0.0486997,0.00114264,0,0.000372024,0.0626594,0.188625,0.00525262,0,0,0.000876913,0.0331456,0,0,0,0,0,0,0.000124008,0,0,0.00174497,0.0897552,1.77154E-005,0,5.31463E-005,0.0176003,0.37275,3
0.107844,0.11495,0,0,0.040596,0.0103036,1.16689E-005,0,0.00469089,0.00488926,0,0,0,0,0,0,0.0116572,0.0183552,0,0,0.00599781,0.124384,0.0662443,0,0.000484259,0.0201522,0.000600948,0,0,0,0,0,0,0,0,0,0.000519265,0.0303099,0.0110446,0,0,0.0487059,0.0887944,0.00981937,0,0,0.0248781,0.0124099,0,0,0,0,0,1.16689E-005,9.33511E-005,0,0,0.00110271,0.040351,0.000501762,0,0,0.0168265,0.18347,8
0.0154195,0.00624589,0.000184911,0,0,0.00228057,0.000585552,0.000195184,0,0,3.08185E-005,1.02728E-005,0,0,0,0,0.0658489,0.00129438,2.05457E-005,1.02728E-005,0.0689924,0.0372904,0.00247576,0.0017772,0,0,0.000955375,0.00302022,0,0,0,0,0,0,0,0,0.138612,0.0615857,0.00116083,0,0.0100058,0.0904216,0.0257643,0.01167,0,0,0,0.0119679,0,0,0,0,0,0,0.000256821,0,0,0.166697,0.0512718,0.000513642,0,0.00233194,0.0299453,0.191157,1
0.0755904,0,0,0,1.28185E-005,0,0,0,0,0,0,0,0,0,0,0,0.0396283,0.00460183,0,0,0.0119019,0.0180163,0,0,0,0,0,0,0,0,0,0,0.00474924,0,0,0,0.0199519,0.0843967,3.20461E-005,0,0,0.0498061,0.0194071,0,0,0,0,0,0,0,0,0,0,0.0162602,0.000269188,0,0,0.138087,0.183214,6.40923E-006,0,0.00920365,0.0409357,0.283929,7
0.267687,0.00910819,0,0,0,0.00095971,0,0,0,0,0,0,0,0,0,0,0.0212585,0.0113173,0,0,0.00800362,0.163929,0.000633771,0,0,0,0.000126754,0,0,0,0,0,0.00112268,0.00894522,0,0,0,0.0219647,0.00108646,0,0,0.0140697,0.159819,0.00526935,0,0,1.81077E-005,0.000126754,0,0.00284292,0,0,0,0,0.00039837,0,0,0,0.0522408,0.000742417,0,0,0.0156813,0.232648,5
0.010942,0.00074844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940504,0.00309917,0.00129659,0,0.00554478,0.0248566,0.00180258,1.05414E-005,0,0,0,0,0,0,0,0,0.0629744,0.0321091,0,0,0.000326784,0.127688,0.0037422,0.00184475,0,0.0203133,0.11098,0.00347866,0,0,0.000516529,2.10828E-005,0,0,0,0,0,0.0188902,0.0158332,0,0,0.000295159,0.0771736,0.00179204,0,0,0.055743,0.323927,4
0.221754,0.0129161,0,0,0.000311429,0.000606468,0,0,0,0,0,0,0,0,0,0,0.0166369,0.0190464,0,0,0.00393385,0.211608,0.00865446,0,0,0.000213083,0.000376994,0,0,0,0,0,0.00016391,0.0127358,0,0,0,0.0218165,0.00239309,0,0,0.0082119,0.122933,0.00301595,0,0,0.0285859,0.000409776,0,0.00498287,0,0,0,0.00375354,0.000885115,0,0,0,0.053402,0.00188497,0,0,0.0359455,0.202823,5
0.0124945,0.000672405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944056,0.0056971,0.000709081,1.22255E-005,0.00661402,0.0383515,0.00112475,1.22255E-005,0,7.33532E-005,0,0,0,0,0,0,0.0458213,0.0334857,0,0,0.000623502,0.152636,0.00788547,0.00231063,0,0.0129713,0.0821067,0.00272629,0,0,0.00784879,0.000305638,0,0,0,0,0,0.0146584,0.0233752,0,0,0.000415668,0.0495012,0.00286078,0,0,0.0456746,0.354626,4
0.0435241,0.0588071,0,0,0.000263501,0.00283651,0,0,0,0.0000155,0,0,0,0,0,0,0.0100905,0.0010695,0,0,0.0378046,0.0511501,0.00432451,0,0,0.001426,0.00500651,0,0,0,0,0,0,0,0,0,0.015159,0.0251101,0.0011625,0,0.00835452,0.0437256,0.16289,0.0504991,0,0,0.000976502,0.0291556,0,0,0,0,0,4.65001E-005,0.000263501,0,0,0.00775002,0.0445626,0.000263501,0,0.00651001,0.117676,0.269577,0
0.115032,0.0369842,0,0,0.00105386,0.00312438,0,0,0,0.000756298,0.000309958,0,0,0,0,0,0.00979468,0.0456631,0,0,0.00135142,0.147367,0.0654012,0,0,0.00115304,0.00204573,0,0,0,0.000582722,0.00007439,0,0,0,0,0,0.0154979,0.0472748,0,0,0.00281442,0.0766341,0.00328556,0,0,0.00121504,0.00241767,0,0,0,0,0,1.23983E-005,0.000309958,0,0,0,0.0463078,0.00345914,0,0,0.00686868,0.363209,6
0.147251,0.0881392,0,0,0,0.000288351,0,0,0,0,0,0,0,0,0,0,0.120627,0.00576701,0,0,0.0361399,0.0544022,0.00153787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519031,0.11188,0.0017301,0,0,0.022203,0.0403691,0.00442138,0,0,0,9.61169E-005,0,0,0,0,0,0.00759323,0,0,0,0.0124952,0.0620915,9.61169E-005,0,0,0.120627,0.157055,9
0.177432,0.0237409,0,0,0,0.000384468,0,0,0,0,0,0,0,0,0,0,0.10073,0.00461361,0,0,0.0219146,0.0764129,0.00269127,0,0,0,0.000192234,0,0,0,0,0,0,0,0,0,0.000384468,0.149558,0.000576701,0,0,0.0379662,0.0490196,0.0135525,0,0,0,9.61169E-005,0,0,0,0,0,0.000576701,0,0,0,0,0.0588235,0.000288351,0,0,0.0770857,0.20396,9
0.083029,0.00251603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158429,0.0102264,0,0,0.0286503,0.0968266,0.000649298,0,0,0,0,0,0,0,0,0,8.11622E-005,0,0,0,0.000162324,0.14666,0.00073046,0,0,0.020534,0.052025,0,0,0,0.000162324,0,0,0,0,0,0,0.000973947,0.00397695,0,0,0,0.0829478,0.000162324,0,0,0.160377,0.150881,9
0.0688131,0.0227273,0,0,0,0.000114784,0,0,0,0,0,0,0,0,0,0,0.168331,0.00114784,0,0,0.0833907,0.0788568,0.0117654,0,0,0,0.000573921,0,0,0,0,0,0.000803489,0,0,0,0.0466598,0.176595,0.0036157,0,0,0.00992883,0.0652548,0.00883838,0,0,0,0,0,0,0,0,0.000114784,0.0512511,0.00103306,0,0,0.0205464,0.0401171,0,0,0,0.0853994,0.0541208,7
0.0495542,0.232853,0,0,0,0.000428669,0,0,0,0,0,0,0,0,0,0,0.112654,0.00514403,0,0,0.0276063,0.0566701,0,0,0,0,0,0,0,0,0,0,8.57339E-005,0,0,0,0.00197188,0.136917,0.000171468,0,0,0.0152606,0.0306927,0,0,0,0,0,0,0,0,0,0,0.00188615,0.00591564,0,0,0.00977366,0.0639575,0.000342936,0,0,0.103738,0.144376,9
0.135442,0.0129228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151402,0.0892592,0,0,0.00946261,0.0896123,0.00155356,0,0,0,0.000211849,0,0,0,0,0,0,0.00112986,0,0,7.06165E-005,0.108255,0.00112986,0,0,0.00692042,0.0648259,0.00713226,0,0,0,0,0,0,0,0,0,0.000494315,0.00466069,0,0,0.000141233,0.0644022,0.00197726,0,0,0.0637667,0.185227,9
0.0487718,0.0170879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130562,0.000889996,0,0,0.0904236,0.0502848,0.00578498,0,0,0,8.89996E-005,0,0,0,0,0,0.000533998,0,0,0,0.0697757,0.218761,0.00213599,0,0,0.011125,0.0236739,0.00231399,0,0,0,0,0,0,0,0,8.89996E-005,0.0384478,0.00142399,0,0,0.0234959,0.0582948,0,0,0,0.105999,0.100036,7
0.137775,0.0146833,0,0,0,0.000146103,0,0,0,0,0,0,0,0,0,0,0.149244,0.106582,0,0,0.0101541,0.0829133,0.000949668,0,0,0,0.000292205,0,0,0,0,0,0,0.000876616,0,0,0,0.102345,0.00102272,0,0,0.00650157,0.0793338,0.00664767,0,0,0,0,0,0,0,0,0,0.000511359,0.00219154,0,0,0,0.0461685,0.000949668,0,0,0.046899,0.203813,9
0.0757283,0.00438466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151308,0.020437,0,0,0.0301724,0.0848692,0.000297265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148633,0.169441,0.000520214,0,0,0.0188763,0.0546968,0,0,0,0,0,0,0,0,0,0,0.00148633,0.00289834,0,0,0,0.0676278,0.000148633,0,0,0.105752,0.209869,9
0.0434671,0.202418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103909,0.00351509,0,0,0.0313786,0.0479252,0,0,0,0,0,0,0,0,0,0,0.000600137,8.57339E-005,0,0,0.00317215,0.127572,0.000342936,0,0,0.0152606,0.03738,0,0,0,0,0,0,0,0,0,0,0.00351509,0.00685871,0,0,0.0105453,0.0698731,8.57339E-005,0,0,0.133402,0.158693,9
0.00923517,0.0665973,0,0,0,6.50364E-005,0,0,0,0,0,0,0,0,0,0,0.0293314,0.00585328,0,0,0.0827914,0.041038,0.00416233,0,0,0,0.00351197,6.50364E-005,0,0,0,0,0,0,0,0,0.023283,0.064256,0.00195109,0,6.50364E-005,0.0281608,0.0652966,0.00403226,0,0,0,0.00123569,0,0,0,0,0.000130073,0.000260146,0.000650364,0,0,0.0438345,0.0416883,0.000780437,0,0,0.0148933,0.466831,2
0.05348,0.0131822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14152,0.00143433,0,0,0.0789564,0.0670719,0.00771805,0,0,0,0.000136603,0,0,0,0,0,6.83013E-005,0,0,0,0.0364729,0.26617,0.00594222,0,0,0.0172802,0.0753364,0.00239055,0,0,0,0,0,0,0,0,0,0.00915238,0.000341507,0,0,0.0216515,0.0751998,6.83013E-005,0,0,0.090431,0.0359948,7
0.0478503,0.00164461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150677,0.0079881,0,0,0.0368079,0.117159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166027,0.00101809,0,0,0.0285065,0.0658626,0,0,0,0,0,0,0,0,0,0,0.000313259,0.000939776,0,0,0,0.0736158,0.00125303,0,0,0.074164,0.226173,9
0.108758,0.0201139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127536,0.0500178,0,0,0.00996796,0.146404,0.00142399,0,0,8.89996E-005,0,0,0,0,0,0,0,0,0,0,0,0.0844607,0.00427198,0,0,0.00747597,0.0854397,0.00898896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509968,0.00231399,0,0,0.0308829,0.260858,9
0.0219038,0.0191264,0,0,0,0.000284055,0,0,0,0,0,0,0,0,0,0,0.114348,0.00684888,0,0,0.0774523,0.131517,0.0041977,0,0,0,0.00154652,0,0,0,0,0,0,0,0,0,0.0617978,0.0903295,0.00116778,0,0,0.045291,0.0408724,0.0139187,0,0,0.00037874,0.00142028,0,0,0,0,0,0,0.000220932,0,0,0.0526764,0.0932332,0.000126247,0,0,0.0525817,0.16876,2
0.0382934,0.000166493,0,0,0.00112383,0.000416233,0,0,0,0.00104058,0,0,0,0.00024974,0,0,0.0494901,0.000416233,0,0,0.0868262,0.207659,0.000416233,0,0,0.00412071,0.00149844,0,0,0,0,0,0,0,0,0,0.000582726,0.0884079,0.000332986,0,4.16233E-005,0.0972321,0.101145,0.00133195,0,0,0.00120708,0.00024974,0,0,0,0,0,4.16233E-005,0.000208117,0,0,8.32466E-005,0.0823725,8.32466E-005,0,0.00536941,0.0421228,0.187471,3
0.0191875,0.00638018,0,0,4.69131E-005,0.000140739,0,0,0,0,0,0,0,0,0,0,0.0675549,0.000469131,0,0,0.0306812,0.193939,0.00103209,0,0,0.00530118,0.000281479,0,0,0,0,0,0.0174986,0,0,0,0.0330268,0.102693,0.000187652,0,0,0.0643648,0.0306343,0.00731845,0,0,0,0.00117283,0,0,0,0,0,0.0209232,0.000375305,0,0,0.0726684,0.0980484,0,0,0,0.0433477,0.182727,7
0.0277619,0.0134643,0,0,0,0.000219289,0,0,0,0,0,0,0,0,0,0,0.0301741,0.00206131,0,0,0.137669,0.161177,0.00162274,0,0,0.0143415,0.00039472,0,0,0,0,0,0,0,0,0,0.034209,0.0561379,0.000877155,0,0.0124556,0.116091,0.030832,0.0165782,0,0,0,0.00219289,0,0,0,0,0,0.0344722,0,0,0,0.0535941,0.0403491,8.77155E-005,0,0,0.018201,0.195035,1
0.0273469,0.00107143,0,0,0.000204082,0.000102041,0,0,0,0,0,0,0,0,0,0,0.0739286,0.000663265,0,0,0.0738265,0.198929,0.000918367,0,0,0.000357143,0.000255102,0,0,0,0,0,0.00954082,0,5.10204E-005,0,0.0455612,0.0912755,0.00255102,0,0.00147959,0.0342347,0.0321429,0.00362245,0,0,0,0.000153061,0,0,5.10204E-005,0,0,0.0309184,0.00209184,0.00566327,0,0.0802041,0.0554592,0.00403061,0,0.000306122,0.0932143,0.129847,7
0.0398565,0.0368234,0,0,0.00029903,0.00102525,0,0,0,0.000555342,4.27186E-005,0,0,0,0,0,0.0193088,0.0025204,0,0,0.0426332,0.185228,0.00431458,0,0,0.00277671,0.00119612,0,0,0,8.54372E-005,0,0,0,0,0,0.000811654,0.0784314,0.000768935,0,0,0.0927421,0.142338,0.019437,0,0,0.000128156,0.00102525,0,0,0,0,0,0,0.000170874,0,0,0,0.0626255,0.000213593,0,0,0.029305,0.235337,3
0.0102549,0.00103984,0,0,0,0.000215139,0,0,0,0,0,0,0,0,0,0,0.0241314,0.00107569,0,0,0.127326,0.168059,0.000466134,0,0,0.00530675,7.17129E-005,0,0,0,0,0,3.58564E-005,0,0,0,0.030729,0.0765535,0.00114741,0,0.00290437,0.167772,0.0451074,0.0030478,0,0,0,0.00136254,0,0,0,0,0,0.016494,0.000609559,0,0,0.0629639,0.0419162,0.000107569,0,0,0.0144143,0.196888,1
0.0156219,0.0184487,0,0,0,0.00530649,0,0,0,0,0,0,0,0,0,0,0.0160682,0.00976989,0,0,0.010613,0.113321,0.0619917,0,0,0.000198373,0.000247967,0,0,0,0,0,0,0,0,0,4.95933E-005,0.023904,0.00128943,0,0,0.0476592,0.0570819,0.0022317,0,0,9.91867E-005,4.95933E-005,0,0,0,0,0,0.00352113,0.00476096,0,0,0,0.0435429,0.00342194,0,0,0.0168617,0.54394,8
0.0307183,0.00288805,0,0,0.00010502,0.00010502,0,0,0,0,0,0,0,0,0,0,0.0509872,0.00005251,0,0,0.0692607,0.204631,0.00115522,0,0,0.00441084,0.00026255,0,0,0,0,0,0.0010502,0,0,0,0.0244171,0.094728,0.00031506,0,0.00063012,0.034184,0.041903,0.00766646,0,0,0,0,0,0,0,0,0,0.00824407,0.00021004,0,0,0.0435833,0.0717811,0.00010502,0,0.00026255,0.1454,0.160943,7
0.0812066,0.0589698,0,0,9.38262E-005,0.000140739,0,0,0,0,0,0,0,0,0,0,0.0274442,0.0121505,0,0,0.0251454,0.161147,0.00272096,0,0,0.00281479,0.000797523,0,0,0,0,0,0,0.000187652,0.000562957,9.38262E-005,0,0.0628636,0.00971102,0.000281479,0,0.107196,0.120285,0.015669,0,0,0.000187652,0.00121974,0,0,9.38262E-005,0.00455057,0,4.69131E-005,0.00121974,0.00694314,0,0,0.0767029,0.000609871,0,0,0.0254269,0.193517,3
0.010625,0.00484375,0,0,0,0.000117187,0,0,0,0,0,0,0,0,0,0,0.0389453,0.000078125,0,0,0.0330078,0.122891,0.000898438,0,3.90625E-005,0.0128516,0.0243359,0,0,0,0.00644531,0.0303516,0.00859375,0,0,0,0.0315234,0.0980859,0.000351563,0,0.000234375,0.0869531,0.0462891,0.00851563,0,0,0.000390625,0.00136719,0,0,0,0,0,0.0261328,0.0003125,0,0,0.0730469,0.0870703,0,0,0.000507812,0.0405078,0.204688,7
0.102194,0.058021,0,0,0.000164366,0.00345168,0,0,0,8.21828E-005,0.000205457,0,0,0,0,0,0.0210799,0.014382,0,0,0.0140943,0.253493,0.0647189,0,0,0.00156147,0.00090401,0,0,0,0.000328731,0.000205457,0,0,0,0,4.10914E-005,0.0262163,0.00205457,0,0,0.0221483,0.0493508,0.0155736,0,0,0,0.000945102,0,0,0,0,0,0.000534188,0.00357495,0,0,0.000698554,0.0596647,0.00106838,0,0,0.03238,0.250863,8
0.0214438,0.00620274,0,0,0.000502127,0.000708885,0,0,0,2.95369E-005,0,0,0,0,0,0,0.0144435,0.00115194,0,0,0.086159,0.156693,0.00620274,0.037689,0,0.0159499,0.00632089,0,0,0,0.00236295,0.00327859,0,0,0,0,0.0165406,0.0620569,0.00570061,0.00132916,0.00354442,0.188002,0.0740489,0.0141186,0,0,0,5.90737E-005,0,0,0,0,0,0.000236295,0.000502127,0.000383979,0,0.0617616,0.0379549,0.00386933,0,0,0.0155659,0.155187,1
0.0108724,0.000477502,0,0,0.00077135,0.00227732,0,0,0,0.000183655,0.000330579,0,0,0,0,0,0.0239118,0.000550964,0,0,0.0376125,0.187732,0.000661157,0,0,0.00315886,0.00668503,0,0,0,0.00334252,0.027438,0,0,0,0,0.00231405,0.0870891,0.000477502,0,0.000146924,0.0868687,0.175023,0.0531129,0,0,0.000844812,0.00150597,0,0,0,0,0,7.34619E-005,0.000477502,0,0,0.000808081,0.0509458,0.00683196,0,0,0.0336455,0.193829,3
0.0177064,0.00353543,0,0,0,0.000146092,0,0,0,0,0,0,0,0,0,0,0.0164207,0.00105186,0,0,0.0939372,0.136129,0.000525931,0,0,0.00470416,0.000146092,0,0,0,0,0,0,0,0,0,0.0183492,0.0682542,0.00102264,0,0.00847334,0.205142,0.0966837,0.00739226,0,2.92184E-005,0,0.000292184,0,0,0,0,0,2.92184E-005,0.000350621,0,0,0.060336,0.041198,0.000262966,0,0.0117458,0.0238422,0.182294,1
0.0740565,0.0614333,0,0,2.62985E-005,0.00297173,0,0,0,0,0,0,0,0,0,0,0.0111243,0.00970414,0,0,0.0087048,0.222038,0.0970677,0,0,0.00186719,0.00144642,2.62985E-005,0,0,0,0,0,0,0,0,2.62985E-005,0.0446022,0.00184089,0,0,0.101565,0.0523866,0.0136489,0,0,0.00202498,0.00594346,0,0,0,0,0,0.000105194,0.000447074,0,0,0.000236686,0.0348455,0.000210388,0,0,0.0117554,0.239895,8
0.000586073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237093,0,0,0,0.0370824,0.0753903,0.000372955,0,5.32793E-005,0.000586073,0.000213117,0,0,0,0,0,5.32793E-005,0,0,0,0.0245085,0.162822,0.000532793,0,0.000266397,0.0856732,0.0564228,0.000319676,0,0,0,0.000266397,0,0,0,0,0,0.0225904,0.000266397,0,0,0.071341,0.117268,0,0,0.000905749,0.0637221,0.255048,7
0.0274365,0.0120523,0,0,0,0.000182216,0,0,0,0,0,0,0,0,0,0,0.018586,0.000754894,0,0,0.0375625,0.173313,0.00140566,0,0,0.0020304,0.000286339,0,0,0,0,0,0,0,0,0,0.00150979,0.0775718,0.000338401,0,2.60308E-005,0.0981622,0.171335,0.0412588,0,0,2.60308E-005,0.0475323,0,0,0,0,0,0.00031237,0.00132757,0,0,0.000442524,0.0412588,0.000442524,0,0,0.0311849,0.213661,3
0.0113221,0.0730257,0,0,2.02906E-005,0.00273923,0.000669589,4.05811E-005,0,0,0,0,0,0,0,0,0.0144469,0.00034494,0,0,0.0481495,0.12008,0.00399724,0.000791332,2.02906E-005,0.00677705,0.0012986,0.00294213,0,0,0,0,6.08717E-005,0,0,0,0.0144469,0.0987136,0.000568136,0,0.00255661,0.0848551,0.13546,0.0200065,0,0,0.000121743,0.00424073,0,0,0,0,0,0.0102062,0.000101453,0,0,0.0486162,0.105267,0,0,0.00572194,0.0284677,0.153924,7
0.0217198,0.0086879,0,0,0,0.000723992,0,0,0,0,0,0,0,0,0,0,0.0922811,0.00373134,0,0,0.0116953,0.143629,0.00289597,0,0,0.00428826,0.000723992,0,0,0,0,0,0.0188238,0.0233348,0,0,0.00033415,0.273391,0.000556917,0,0,0.0104143,0.0301292,0.0173201,0,0,0,0.00033415,0,0,0,0,0,0.00306304,0,0,0,0.000111383,0.0427155,5.56917E-005,0,0,0.0122522,0.276788,4
0.166376,0.139722,0,0,0.000405696,0.00446266,0,0,0,0,0,0,0,0,0,0,0.0199602,0.0112378,0,0,0.0240578,0.308937,0.00446266,0,0,0,0.000567974,0,0,0,0,0,0,0.000567974,0,0,0.00235304,0.025924,0.00097367,0,0.0124143,0.0073431,0.0389468,0.0130228,0,0,0,8.11392E-005,0,0,0,0,0,0.0050712,0.000162278,0,0,0.000283987,0.013672,0.000405696,0,0,0.003205,0.195383,5
0.0150343,0.00137174,0,0,0,0.000329218,0,0,0,0,0,0,0,0,0,0,0.0145405,0.000219479,0,0,0.044225,0.178217,0.00384088,0,0,0.00340192,0.00109739,0,0,0,0,0,0,0,0,0,0.00449931,0.0302332,0.000548697,0,0.00334705,0.0770919,0.0691907,0.01893,0,0,0,0.00257888,0,0,0,0,0,0,0,0,0,0.0156379,0.0513032,0.00301783,0,0.0126749,0.118848,0.329822,0
0.125913,0.0481679,0,0,0.00118307,0.00361682,0,0,0,0,0,0,0,0,0,0,0.0135546,0.0360668,0,0,0.0082815,0.298472,0.0481341,0,0,0.00199432,0.00175771,0,0,0,3.38021E-005,0,0,0,0,0,0,0.0117969,0.00550974,0,3.38021E-005,0.00682802,0.142374,0.0210249,0,0,0.000236614,0.000304218,0,0,0,0,0,0,0,0,0,0.000202812,0.0185911,0.0065238,0,6.76041E-005,0.0118645,0.187466,6
0.13997,0.0373784,0,0,0.00127014,0.00678618,0,0,0,0.000254028,0,0,0,0,0,0,0.0142256,0.0276528,0,0,0.00613297,0.201517,0.0396647,0,0,0.000979823,0.00148788,0,0,0,0.000181449,0,0,0,0,0,0,0.0188707,0.0328059,0,0,0.00769342,0.0999056,0.0527653,0,0,0.000254028,0.000362897,0,0,0,0,0,0,0.000254028,0,0,3.62897E-005,0.0353825,0.00304834,0,0,0.00616926,0.264951,6
0.132906,0.00969809,0,0,0.000758981,0.00354191,0,0,0,0,0,0,0,0,0,0,0.0339012,0.0143785,0,0,0.0513999,0.299882,0.00219261,0,0,0.000337325,0.000295159,0,0,0,0,0,0.000337325,0.0103306,0,0,0.0124389,0.0339012,0.00109631,0,0.0220948,0.041491,0.0329314,0.00181312,0,0,0,4.21656E-005,0,0.00113847,0,0,0,0.00168663,0.000843313,0,0,0.00409007,0.0361359,0.000168663,0,0.00333108,0.0253837,0.221454,5
